query	runtime_sec	exit_code	hits
s5-0064-0023	35	0	0
s5-0064-0024	31	0	3
s5-0064-0025	31	0	0
s5-0064-0026	31	0	0
s5-0064-0027	69	0	0
s5-0064-0028	30	0	0
s5-0064-0029	31	0	0
s5-0064-0030	31	0	0
s5-0064-0031	31	0	0
s5-0065-0000	245	0	2
s5-0065-0001	35	0	1
s5-0065-0002	30	0	1
s5-0065-0003	229	0	0
s5-0065-0004	30	0	0
s5-0065-0005	232	0	0
s5-0065-0006	31	0	1
s5-0065-0007	231	0	0
s5-0065-0008	231	0	1
s5-0065-0009	235	0	0
s5-0065-0010	33	0	0
s5-0065-0011	32	0	0
s5-0065-0012	232	0	0
s5-0065-0013	236	0	0
s5-0065-0014	29	0	0
s5-0065-0015	30	0	1
s5-0065-0016	31	0	0
s5-0065-0017	67	0	0
s5-0065-0018	33	0	0
s5-0065-0019	233	0	0
s5-0065-0020	245	0	1
s5-0065-0021	33	0	0
s5-0065-0022	237	0	0
s5-0065-0023	31	0	0
s5-0065-0024	233	0	1
s5-0065-0025	235	0	0
s5-0065-0026	29	0	0
s5-0065-0027	230	0	0
s5-0065-0028	235	0	0
s5-0065-0029	233	0	0
s5-0065-0030	234	0	0
s5-0065-0031	226	0	0
s5-0066-0000	248	0	79
s5-0066-0001	240	0	2
s5-0066-0002	234	0	5
s5-0066-0003	30	0	0
s5-0066-0004	229	0	10
s5-0066-0005	227	0	0
s5-0066-0006	229	0	6
s5-0066-0007	231	0	2
s5-0066-0008	32	0	6
s5-0066-0009	237	0	1
s5-0066-0010	247	0	0
s5-0066-0011	237	0	0
s5-0066-0012	235	0	42
s5-0066-0013	236	0	6
s5-0066-0014	233	0	37
s5-0066-0015	232	0	6
s5-0066-0016	231	0	5
s5-0066-0017	233	0	0
s5-0066-0018	31	0	0
s5-0066-0019	234	0	0
s5-0066-0020	141	0	121
s5-0066-0021	33	0	31
s5-0066-0022	32	0	1
s5-0066-0023	233	0	0
s5-0066-0024	236	0	24
s5-0066-0025	233	0	0
s5-0066-0026	31	0	9
s5-0066-0027	235	0	0
s5-0066-0028	235	0	0
s5-0066-0029	232	0	0
s5-0066-0030	32	0	0
s5-0066-0031	68	0	0
s5-0067-0000	33	0	2
s5-0067-0001	33	0	0
s5-0067-0002	31	0	1
s5-0067-0003	30	0	0
s5-0067-0004	31	0	0
s5-0067-0005	220	0	1
s5-0067-0006	30	0	0
s5-0067-0007	29	0	0
s5-0067-0008	32	0	3
s5-0067-0009	231	0	0
s5-0067-0010	32	0	25
s5-0067-0011	232	0	0
s5-0067-0012	32	0	1
s5-0067-0013	231	0	0
s5-0067-0014	69	0	5
s5-0067-0015	31	0	0
s5-0067-0016	30	0	0
s5-0067-0017	30	0	0
s5-0067-0018	30	0	0
s5-0067-0019	32	0	0
s5-0067-0020	32	0	1
s5-0067-0021	32	0	0
s5-0067-0022	31	0	0
s5-0067-0023	32	0	0
s5-0067-0024	31	0	3
s5-0067-0025	231	0	0
s5-0067-0026	34	0	0
s5-0067-0027	234	0	0
s5-0067-0028	236	0	1
s5-0067-0029	236	0	0
s5-0067-0030	30	0	0
s5-0067-0031	68	0	0
s5-0068-0000	51	0	7
s5-0068-0001	327	0	5
s5-0068-0002	49	0	3
s5-0068-0003	47	0	0
s5-0068-0004	285	0	1
s5-0068-0005	282	0	2
s5-0068-0006	40	0	0
s5-0068-0007	283	0	0
s5-0068-0008	40	0	2
s5-0068-0009	39	0	0
s5-0068-0010	290	0	57
s5-0068-0011	284	0	0
s5-0068-0012	292	0	7
s5-0068-0013	286	0	0
s5-0068-0014	289	0	2
s5-0068-0015	293	0	0
s5-0068-0016	282	0	2
s5-0068-0017	284	0	0
s5-0068-0018	280	0	1
s5-0068-0019	285	0	0
s5-0068-0020	42	0	11
s5-0068-0021	301	0	0
s5-0068-0022	294	0	0
s5-0068-0023	40	0	0
s5-0068-0024	302	0	0
s5-0068-0025	44	0	1
s5-0068-0026	307	0	3
s5-0068-0027	299	0	0
s5-0068-0028	55	0	0
s5-0068-0029	357	0	0
s5-0068-0030	363	0	0
s5-0068-0031	374	0	0
s5-0069-0000	73	0	74
s5-0069-0001	32	0	10
s5-0069-0002	234	0	11
s5-0069-0003	234	0	8
s5-0069-0004	228	0	10
s5-0069-0005	230	0	2
s5-0069-0006	230	0	1
s5-0069-0007	226	0	1
s5-0069-0008	33	0	9
s5-0069-0009	235	0	2
s5-0069-0010	246	0	101
s5-0069-0011	240	0	11
s5-0069-0012	234	0	1
s5-0069-0013	235	0	0
s5-0069-0014	234	0	5
s5-0069-0015	224	0	0
s5-0069-0016	234	0	6
s5-0069-0017	234	0	1
s5-0069-0018	30	0	2
s5-0069-0019	31	0	7
s5-0069-0020	35	0	161
s5-0069-0021	33	0	41
s5-0069-0022	32	0	0
s5-0069-0023	31	0	2
s5-0069-0024	224	0	11
s5-0069-0025	31	0	5
s5-0069-0026	31	0	0
s5-0069-0027	31	0	0
s5-0069-0028	30	0	3
s5-0069-0029	69	0	3
s5-0069-0030	31	0	0
s5-0069-0031	230	0	0
s5-0070-0000	242	0	11
s5-0070-0001	34	0	1
s5-0070-0002	31	0	1
s5-0070-0003	31	0	0
s5-0070-0004	232	0	0
s5-0070-0005	30	0	2
s5-0070-0006	30	0	0
s5-0070-0007	31	0	0
s5-0070-0008	30	0	1
s5-0070-0009	31	0	0
s5-0070-0010	34	0	63
s5-0070-0011	32	0	2
s5-0070-0012	30	0	0
s5-0070-0013	31	0	0
s5-0070-0014	69	0	3
s5-0070-0015	30	0	0
s5-0070-0016	231	0	3
s5-0070-0017	31	0	2
s5-0070-0018	38	0	5
s5-0070-0019	30	0	0
s5-0070-0020	33	0	41
s5-0070-0021	237	0	0
s5-0070-0022	236	0	1
s5-0070-0023	31	0	0
s5-0070-0024	233	0	3
s5-0070-0025	30	0	0
s5-0070-0026	31	0	0
s5-0070-0027	30	0	0
s5-0070-0028	32	0	2
s5-0070-0029	32	0	0
s5-0070-0030	32	0	0
s5-0070-0031	29	0	0
s5-0071-0000	71	0	0
s5-0071-0001	32	0	0
s5-0071-0002	31	0	0
s5-0071-0003	237	0	0
s5-0071-0004	32	0	0
s5-0071-0005	229	0	0
s5-0071-0006	228	0	0
s5-0071-0007	31	0	0
s5-0071-0008	237	0	0
s5-0071-0009	231	0	0
s5-0071-0010	238	0	0
s5-0071-0011	234	0	0
s5-0071-0012	30	0	0
s5-0071-0013	233	0	0
s5-0071-0014	231	0	0
s5-0071-0015	33	0	0
s5-0071-0016	220	0	0
s5-0071-0017	230	0	0
s5-0071-0018	227	0	0
s5-0071-0019	229	0	0
s5-0071-0020	237	0	0
s5-0071-0021	234	0	0
s5-0071-0022	234	0	0
s5-0071-0023	234	0	0
s5-0071-0024	234	0	0
s5-0071-0025	233	0	0
s5-0071-0026	237	0	0
s5-0071-0027	232	0	0
s5-0071-0028	233	0	0
s5-0071-0029	232	0	0
s5-0071-0030	223	0	0
s5-0071-0031	228	0	0
s5-0072-0000	237	0	83
s5-0072-0001	237	0	11
s5-0072-0002	237	0	8
s5-0072-0003	233	0	3
s5-0072-0004	231	0	18
s5-0072-0005	229	0	4
s5-0072-0006	232	0	0
s5-0072-0007	230	0	0
s5-0072-0008	235	0	37
s5-0072-0009	236	0	7
s5-0072-0010	285	0	1907
s5-0072-0011	234	0	50
s5-0072-0012	228	0	1
s5-0072-0013	233	0	0
s5-0072-0014	237	0	29
s5-0072-0015	235	0	0
s5-0072-0016	234	0	10
s5-0072-0017	231	0	0
s5-0072-0018	231	0	3
s5-0072-0019	234	0	0
s5-0072-0020	242	0	174
s5-0072-0021	243	0	55
s5-0072-0022	236	0	3
s5-0072-0023	236	0	0
s5-0072-0024	235	0	16
s5-0072-0025	236	0	8
s5-0072-0026	234	0	0
s5-0072-0027	234	0	0
s5-0072-0028	233	0	4
s5-0072-0029	30	0	0
s5-0072-0030	31	0	0
s5-0072-0031	32	0	0
s5-0073-0000	50	0	4
s5-0073-0001	87	0	0
s5-0073-0002	52	0	2
s5-0073-0003	48	0	0
s5-0073-0004	39	0	0
s5-0073-0005	41	0	1
s5-0073-0006	41	0	0
s5-0073-0007	40	0	0
s5-0073-0008	40	0	0
s5-0073-0009	40	0	0
s5-0073-0010	40	0	12
s5-0073-0011	41	0	1
s5-0073-0012	42	0	5
s5-0073-0013	83	0	0
s5-0073-0014	42	0	0
s5-0073-0015	40	0	0
s5-0073-0016	40	0	1
s5-0073-0017	38	0	0
s5-0073-0018	40	0	0
s5-0073-0019	40	0	0
s5-0073-0020	41	0	0
s5-0073-0021	43	0	0
s5-0073-0022	40	0	0
s5-0073-0023	42	0	0
s5-0073-0024	45	0	0
s5-0073-0025	44	0	0
s5-0073-0026	88	0	4
s5-0073-0027	43	0	0
s5-0073-0028	54	0	0
s5-0073-0029	52	0	0
s5-0073-0030	55	0	0
s5-0073-0031	56	0	0
s5-0074-0000	45	0	18
s5-0074-0001	31	0	2
s5-0074-0002	229	0	1
s5-0074-0003	232	0	1
s5-0074-0004	31	0	5
s5-0074-0005	229	0	18
s5-0074-0006	226	0	2
s5-0074-0007	226	0	1
s5-0074-0008	237	0	5
s5-0074-0009	236	0	0
s5-0074-0010	234	0	7
s5-0074-0011	238	0	2
s5-0074-0012	236	0	86
s5-0074-0013	233	0	1
s5-0074-0014	228	0	4
s5-0074-0015	230	0	1
s5-0074-0016	232	0	6
s5-0074-0017	232	0	0
s5-0074-0018	228	0	0
s5-0074-0019	230	0	0
s5-0074-0020	242	0	3
s5-0074-0021	240	0	3
s5-0074-0022	237	0	0
s5-0074-0023	232	0	0
s5-0074-0024	230	0	12
s5-0074-0025	236	0	2
s5-0074-0026	234	0	1
s5-0074-0027	233	0	2
s5-0074-0028	231	0	0
s5-0074-0029	231	0	0
s5-0074-0030	230	0	0
s5-0074-0031	229	0	0
s5-0075-0000	240	0	10
s5-0075-0001	236	0	2
s5-0075-0002	234	0	1
s5-0075-0003	234	0	0
s5-0075-0004	231	0	3
s5-0075-0005	231	0	1
s5-0075-0006	231	0	1
s5-0075-0007	227	0	1
s5-0075-0008	234	0	3
s5-0075-0009	230	0	0
s5-0075-0010	239	0	5
s5-0075-0011	237	0	0
s5-0075-0012	231	0	4
s5-0075-0013	30	0	0
s5-0075-0014	233	0	1
s5-0075-0015	232	0	0
s5-0075-0016	30	0	1
s5-0075-0017	31	0	0
s5-0075-0018	34	0	0
s5-0075-0019	30	0	0
s5-0075-0020	70	0	0
s5-0075-0021	32	0	0
s5-0075-0022	31	0	0
s5-0075-0023	30	0	0
s5-0075-0024	31	0	19
s5-0075-0025	31	0	0
s5-0075-0026	236	0	15
s5-0075-0027	32	0	0
s5-0075-0028	31	0	0
s5-0075-0029	31	0	0
s5-0075-0030	30	0	0
s5-0075-0031	31	0	0
s5-0076-0000	35	0	0
s5-0076-0001	34	0	1
s5-0076-0002	70	0	0
s5-0076-0003	32	0	0
s5-0076-0004	34	0	2
s5-0076-0005	30	0	0
s5-0076-0006	32	0	2
s5-0076-0007	32	0	2
s5-0076-0008	33	0	0
s5-0076-0009	32	0	0
s5-0076-0010	33	0	4
s5-0076-0011	33	0	0
s5-0076-0012	32	0	1
s5-0076-0013	31	0	0
s5-0076-0014	32	0	0
s5-0076-0015	68	0	0
s5-0076-0016	31	0	2
s5-0076-0017	31	0	0
s5-0076-0018	32	0	1
s5-0076-0019	31	0	0
s5-0076-0020	34	0	0
s5-0076-0021	35	0	0
s5-0076-0022	32	0	0
s5-0076-0023	32	0	0
s5-0076-0024	32	0	1
s5-0076-0025	229	0	0
s5-0076-0026	32	0	0
s5-0076-0027	31	0	0
s5-0076-0028	233	0	0
s5-0076-0029	228	0	0
s5-0076-0030	232	0	0
s5-0076-0031	32	0	0
s5-0077-0000	242	0	2
s5-0077-0001	30	0	1
s5-0077-0002	68	0	1
s5-0077-0003	231	0	1
s5-0077-0004	30	0	1
s5-0077-0005	230	0	1
s5-0077-0006	228	0	0
s5-0077-0007	227	0	0
s5-0077-0008	233	0	2
s5-0077-0009	228	0	0
s5-0077-0010	240	0	1
s5-0077-0011	235	0	0
s5-0077-0012	233	0	7
s5-0077-0013	230	0	0
s5-0077-0014	225	0	0
s5-0077-0015	230	0	0
s5-0077-0016	231	0	1
s5-0077-0017	227	0	0
s5-0077-0018	233	0	0
s5-0077-0019	234	0	0
s5-0077-0020	235	0	1
s5-0077-0021	241	0	0
s5-0077-0022	231	0	0
s5-0077-0023	236	0	2
s5-0077-0024	231	0	7
s5-0077-0025	235	0	0
s5-0077-0026	233	0	2
s5-0077-0027	236	0	0
s5-0077-0028	235	0	0
s5-0077-0029	228	0	0
s5-0077-0030	230	0	0
s5-0077-0031	236	0	0
s5-0078-0000	340	0	133
s5-0078-0001	327	0	5
s5-0078-0002	329	0	14
s5-0078-0003	49	0	0
s5-0078-0004	287	0	10
s5-0078-0005	287	0	26
s5-0078-0006	282	0	5
s5-0078-0007	280	0	4
s5-0078-0008	288	0	22
s5-0078-0009	284	0	1
s5-0078-0010	295	0	187
s5-0078-0011	288	0	19
s5-0078-0012	42	0	28
s5-0078-0013	43	0	31
s5-0078-0014	40	0	0
s5-0078-0015	40	0	0
s5-0078-0016	43	0	5
s5-0078-0017	40	0	9
s5-0078-0018	284	0	3
s5-0078-0019	82	0	2
s5-0078-0020	45	0	145
s5-0078-0021	42	0	0
s5-0078-0022	40	0	8
s5-0078-0023	41	0	0
s5-0078-0024	45	0	3
s5-0078-0025	44	0	0
s5-0078-0026	42	0	10
s5-0078-0027	44	0	1
s5-0078-0028	54	0	3
s5-0078-0029	54	0	0
s5-0078-0030	55	0	1
s5-0078-0031	54	0	0
s5-0079-0000	70	0	0
s5-0079-0001	31	0	0
s5-0079-0002	30	0	0
s5-0079-0003	31	0	0
s5-0079-0004	31	0	0
s5-0079-0005	29	0	0
s5-0079-0006	29	0	0
s5-0079-0007	31	0	0
s5-0079-0008	31	0	0
s5-0079-0009	31	0	0
s5-0079-0010	32	0	0
s5-0079-0011	30	0	0
s5-0079-0012	30	0	0
s5-0079-0013	69	0	0
s5-0079-0014	218	0	0
s5-0079-0015	228	0	0
s5-0079-0016	229	0	0
s5-0079-0017	31	0	0
s5-0079-0018	31	0	0
s5-0079-0019	227	0	0
s5-0079-0020	239	0	0
s5-0079-0021	32	0	0
s5-0079-0022	233	0	0
s5-0079-0023	229	0	0
s5-0079-0024	32	0	0
s5-0079-0025	231	0	0
s5-0079-0026	231	0	0
s5-0079-0027	229	0	0
s5-0079-0028	224	0	0
s5-0079-0029	235	0	0
s5-0079-0030	231	0	0
s5-0079-0031	235	0	0
s5-0080-0000	241	0	28
s5-0080-0001	237	0	3
s5-0080-0002	235	0	0
s5-0080-0003	232	0	1
s5-0080-0004	228	0	8
s5-0080-0005	231	0	16
s5-0080-0006	232	0	0
s5-0080-0007	229	0	0
s5-0080-0008	236	0	13
s5-0080-0009	234	0	1
s5-0080-0010	237	0	43
s5-0080-0011	233	0	0
s5-0080-0012	232	0	33
s5-0080-0013	233	0	0
s5-0080-0014	30	0	11
s5-0080-0015	234	0	0
s5-0080-0016	235	0	10
s5-0080-0017	230	0	0
s5-0080-0018	233	0	2
s5-0080-0019	233	0	0
s5-0080-0020	31	0	8
s5-0080-0021	32	0	8
s5-0080-0022	32	0	1
s5-0080-0023	32	0	0
s5-0080-0024	43	0	20
s5-0080-0025	31	0	4
s5-0080-0026	31	0	16
s5-0080-0027	69	0	14
s5-0080-0028	31	0	0
s5-0080-0029	31	0	0
s5-0080-0030	228	0	0
s5-0080-0031	234	0	0
s5-0081-0000	34	0	8
s5-0081-0001	240	0	0
s5-0081-0002	238	0	1
s5-0081-0003	235	0	1
s5-0081-0004	231	0	4
s5-0081-0005	232	0	0
s5-0081-0006	31	0	2
s5-0081-0007	232	0	0
s5-0081-0008	30	0	2
s5-0081-0009	33	0	0
s5-0081-0010	31	0	0
s5-0081-0011	32	0	0
s5-0081-0012	32	0	0
s5-0081-0013	32	0	1
s5-0081-0014	229	0	2
s5-0081-0015	237	0	1
s5-0081-0016	30	0	2
s5-0081-0017	233	0	1
s5-0081-0018	232	0	4
s5-0081-0019	68	0	0
s5-0081-0020	33	0	16
s5-0081-0021	33	0	6
s5-0081-0022	33	0	0
s5-0081-0023	31	0	0
s5-0081-0024	32	0	13
s5-0081-0025	30	0	0
s5-0081-0026	31	0	4
s5-0081-0027	32	0	0
s5-0081-0028	32	0	3
s5-0081-0029	32	0	0
s5-0081-0030	30	0	0
s5-0081-0031	30	0	0
s5-0082-0000	34	0	49
s5-0082-0001	32	0	2
s5-0082-0002	70	0	1
s5-0082-0003	31	0	2
s5-0082-0004	30	0	2
s5-0082-0005	29	0	1
s5-0082-0006	39	0	9
s5-0082-0007	226	0	21
s5-0082-0008	32	0	2
s5-0082-0009	31	0	3
s5-0082-0010	32	0	2
s5-0082-0011	231	0	0
s5-0082-0012	231	0	0
s5-0082-0013	229	0	1
s5-0082-0014	31	0	0
s5-0082-0015	31	0	11
s5-0082-0016	226	0	1
s5-0082-0017	228	0	14
s5-0082-0018	230	0	2
s5-0082-0019	231	0	0
s5-0082-0020	242	0	18
s5-0082-0021	239	0	128
s5-0082-0022	235	0	0
s5-0082-0023	232	0	0
s5-0082-0024	237	0	14
s5-0082-0025	233	0	0
s5-0082-0026	228	0	6
s5-0082-0027	225	0	0
s5-0082-0028	236	0	4
s5-0082-0029	236	0	0
s5-0082-0030	232	0	0
s5-0082-0031	235	0	0
s5-0083-0000	246	0	111
s5-0083-0001	240	0	12
s5-0083-0002	238	0	8
s5-0083-0003	234	0	10
s5-0083-0004	231	0	10
s5-0083-0005	232	0	3
s5-0083-0006	233	0	46
s5-0083-0007	232	0	49
s5-0083-0008	239	0	14
s5-0083-0009	238	0	3
s5-0083-0010	246	0	5
s5-0083-0011	235	0	0
s5-0083-0012	233	0	0
s5-0083-0013	32	0	0
s5-0083-0014	33	0	7
s5-0083-0015	32	0	10
s5-0083-0016	42	0	12
s5-0083-0017	69	0	3
s5-0083-0018	30	0	2
s5-0083-0019	31	0	0
s5-0083-0020	36	0	209
s5-0083-0021	36	0	42
s5-0083-0022	31	0	0
s5-0083-0023	31	0	0
s5-0083-0024	33	0	32
s5-0083-0025	232	0	7
s5-0083-0026	237	0	9
s5-0083-0027	235	0	3
s5-0083-0028	235	0	26
s5-0083-0029	235	0	6
s5-0083-0030	32	0	0
s5-0083-0031	235	0	0
s5-0084-0000	248	0	60
s5-0084-0001	241	0	8
s5-0084-0002	32	0	8
s5-0084-0003	31	0	4
s5-0084-0004	31	0	10
s5-0084-0005	31	0	7
s5-0084-0006	31	0	45
s5-0084-0007	68	0	3
s5-0084-0008	231	0	22
s5-0084-0009	235	0	1
s5-0084-0010	35	0	3
s5-0084-0011	31	0	1
s5-0084-0012	31	0	3
s5-0084-0013	31	0	0
s5-0084-0014	238	0	18
s5-0084-0015	31	0	0
s5-0084-0016	231	0	17
s5-0084-0017	30	0	3
s5-0084-0018	29	0	1
s5-0084-0019	31	0	0
s5-0084-0020	34	0	151
s5-0084-0021	31	0	18
s5-0084-0022	32	0	0
s5-0084-0023	30	0	0
s5-0084-0024	71	0	34
s5-0084-0025	30	0	4
s5-0084-0026	32	0	10
s5-0084-0027	32	0	3
s5-0084-0028	31	0	28
s5-0084-0029	31	0	3
s5-0084-0030	30	0	0
s5-0084-0031	228	0	0
s5-0085-0000	31	0	2
s5-0085-0001	32	0	0
s5-0085-0002	32	0	1
s5-0085-0003	31	0	1
s5-0085-0004	31	0	1
s5-0085-0005	224	0	0
s5-0085-0006	33	0	3
s5-0085-0007	227	0	0
s5-0085-0008	230	0	0
s5-0085-0009	233	0	0
s5-0085-0010	234	0	1
s5-0085-0011	69	0	0
s5-0085-0012	232	0	0
s5-0085-0013	232	0	0
s5-0085-0014	239	0	4
s5-0085-0015	232	0	0
s5-0085-0016	233	0	3
s5-0085-0017	234	0	1
s5-0085-0018	233	0	0
s5-0085-0019	30	0	0
s5-0085-0020	241	0	37
s5-0085-0021	244	0	9
s5-0085-0022	235	0	0
s5-0085-0023	31	0	0
s5-0085-0024	30	0	3
s5-0085-0025	237	0	1
s5-0085-0026	234	0	3
s5-0085-0027	235	0	0
s5-0085-0028	32	0	6
s5-0085-0029	236	0	0
s5-0085-0030	31	0	0
s5-0085-0031	235	0	0
s5-0086-0000	249	0	124
s5-0086-0001	242	0	5
s5-0086-0002	235	0	26
s5-0086-0003	239	0	3
s5-0086-0004	230	0	9
s5-0086-0005	234	0	26
s5-0086-0006	230	0	18
s5-0086-0007	230	0	4
s5-0086-0008	237	0	30
s5-0086-0009	234	0	1
s5-0086-0010	243	0	13
s5-0086-0011	236	0	0
s5-0086-0012	32	0	0
s5-0086-0013	30	0	0
s5-0086-0014	30	0	4
s5-0086-0015	32	0	1
s5-0086-0016	32	0	10
s5-0086-0017	31	0	34
s5-0086-0018	228	0	7
s5-0086-0019	33	0	1
s5-0086-0020	74	0	158
s5-0086-0021	31	0	0
s5-0086-0022	235	0	78
s5-0086-0023	30	0	0
s5-0086-0024	237	0	83
s5-0086-0025	32	0	14
s5-0086-0026	33	0	32
s5-0086-0027	240	0	3
s5-0086-0028	237	0	21
s5-0086-0029	32	0	0
s5-0086-0030	234	0	10
s5-0086-0031	235	0	0
s5-0087-0000	299	0	2013
s5-0087-0001	43	0	607
s5-0087-0002	51	0	1134
s5-0087-0003	258	0	1020
s5-0087-0004	42	0	648
s5-0087-0005	134	0	209
s5-0087-0006	44	0	765
s5-0087-0007	43	0	694
s5-0087-0008	268	0	1139
s5-0087-0009	242	0	250
s5-0087-0010	265	0	448
s5-0087-0011	79	0	475
s5-0087-0012	35	0	196
s5-0087-0013	32	0	50
s5-0087-0014	37	0	290
s5-0087-0015	33	0	239
s5-0087-0016	42	0	621
s5-0087-0017	35	0	210
s5-0087-0018	35	0	232
s5-0087-0019	34	0	254
s5-0087-0020	57	0	1589
s5-0087-0021	44	0	489
s5-0087-0022	244	0	488
s5-0087-0023	36	0	352
s5-0087-0024	263	0	1102
s5-0087-0025	40	0	477
s5-0087-0026	81	0	577
s5-0087-0027	43	0	761
s5-0087-0028	233	0	129
s5-0087-0029	233	0	32
s5-0087-0030	231	0	41
s5-0087-0031	230	0	78
s5-0088-0000	248	0	79
s5-0088-0001	238	0	7
s5-0088-0002	231	0	9
s5-0088-0003	237	0	7
s5-0088-0004	32	0	10
s5-0088-0005	234	0	2
s5-0088-0006	234	0	39
s5-0088-0007	233	0	0
s5-0088-0008	58	0	53
s5-0088-0009	238	0	3
s5-0088-0010	33	0	32
s5-0088-0011	241	0	1
s5-0088-0012	236	0	1
s5-0088-0013	236	0	0
s5-0088-0014	234	0	16
s5-0088-0015	31	0	2
s5-0088-0016	235	0	17
s5-0088-0017	233	0	2
s5-0088-0018	232	0	5
s5-0088-0019	233	0	2
s5-0088-0020	246	0	95
s5-0088-0021	239	0	0
s5-0088-0022	241	0	122
s5-0088-0023	238	0	0
s5-0088-0024	238	0	21
s5-0088-0025	236	0	13
s5-0088-0026	237	0	5
s5-0088-0027	241	0	10
s5-0088-0028	31	0	2
s5-0088-0029	235	0	0
s5-0088-0030	31	0	16
s5-0088-0031	234	0	0
s5-0089-0000	281	0	1372
s5-0089-0001	40	0	332
s5-0089-0002	41	0	475
s5-0089-0003	35	0	112
s5-0089-0004	243	0	345
s5-0089-0005	33	0	103
s5-0089-0006	39	0	566
s5-0089-0007	70	0	171
s5-0089-0008	261	0	818
s5-0089-0009	114	0	168
s5-0089-0010	256	0	280
s5-0089-0011	34	0	63
s5-0089-0012	243	0	83
s5-0089-0013	34	0	53
s5-0089-0014	245	0	205
s5-0089-0015	247	0	214
s5-0089-0016	35	0	333
s5-0089-0017	244	0	109
s5-0089-0018	31	0	99
s5-0089-0019	31	0	20
s5-0089-0020	47	0	1060
s5-0089-0021	40	0	326
s5-0089-0022	36	0	378
s5-0089-0023	32	0	81
s5-0089-0024	254	0	643
s5-0089-0025	237	0	307
s5-0089-0026	36	0	263
s5-0089-0027	73	0	75
s5-0089-0028	236	0	65
s5-0089-0029	32	0	11
s5-0089-0030	34	0	52
s5-0089-0031	236	0	10
s5-0090-0000	78	0	1651
s5-0090-0001	60	0	580
s5-0090-0002	351	0	636
s5-0090-0003	59	0	542
s5-0090-0004	47	0	521
s5-0090-0005	42	0	174
s5-0090-0006	125	0	113
s5-0090-0007	85	0	161
s5-0090-0008	300	0	729
s5-0090-0009	40	0	158
s5-0090-0010	360	0	3083
s5-0090-0011	299	0	571
s5-0090-0012	54	0	1114
s5-0090-0013	305	0	355
s5-0090-0014	294	0	103
s5-0090-0015	42	0	64
s5-0090-0016	46	0	461
s5-0090-0017	287	0	170
s5-0090-0018	41	0	112
s5-0090-0019	285	0	145
s5-0090-0020	333	0	1379
s5-0090-0021	319	0	420
s5-0090-0022	296	0	149
s5-0090-0023	301	0	244
s5-0090-0024	308	0	142
s5-0090-0025	309	0	33
s5-0090-0026	324	0	457
s5-0090-0027	310	0	92
s5-0090-0028	359	0	89
s5-0090-0029	356	0	21
s5-0090-0030	367	0	97
s5-0090-0031	367	0	40
s5-0091-0000	242	0	24
s5-0091-0001	242	0	0
s5-0091-0002	230	0	1
s5-0091-0003	237	0	4
s5-0091-0004	30	0	6
s5-0091-0005	232	0	1
s5-0091-0006	234	0	6
s5-0091-0007	234	0	59
s5-0091-0008	238	0	26
s5-0091-0009	235	0	5
s5-0091-0010	239	0	1
s5-0091-0011	239	0	0
s5-0091-0012	235	0	1
s5-0091-0013	231	0	0
s5-0091-0014	32	0	4
s5-0091-0015	33	0	12
s5-0091-0016	32	0	1
s5-0091-0017	31	0	0
s5-0091-0018	29	0	0
s5-0091-0019	68	0	0
s5-0091-0020	238	0	26
s5-0091-0021	32	0	0
s5-0091-0022	32	0	0
s5-0091-0023	31	0	0
s5-0091-0024	31	0	9
s5-0091-0025	30	0	0
s5-0091-0026	231	0	10
s5-0091-0027	233	0	0
s5-0091-0028	34	0	0
s5-0091-0029	235	0	0
s5-0091-0030	236	0	0
s5-0091-0031	230	0	0
s5-0092-0000	248	0	338
s5-0092-0001	242	0	32
s5-0092-0002	34	0	63
s5-0092-0003	32	0	3
s5-0092-0004	33	0	20
s5-0092-0005	35	0	151
s5-0092-0006	30	0	23
s5-0092-0007	68	0	0
s5-0092-0008	76	0	55
s5-0092-0009	234	0	3
s5-0092-0010	33	0	29
s5-0092-0011	32	0	2
s5-0092-0012	32	0	1
s5-0092-0013	31	0	5
s5-0092-0014	31	0	6
s5-0092-0015	233	0	0
s5-0092-0016	234	0	39
s5-0092-0017	236	0	7
s5-0092-0018	32	0	9
s5-0092-0019	31	0	2
s5-0092-0020	41	0	439
s5-0092-0021	75	0	2473
s5-0092-0022	30	0	0
s5-0092-0023	70	0	0
s5-0092-0024	36	0	29
s5-0092-0025	32	0	2
s5-0092-0026	36	0	65
s5-0092-0027	48	0	25
s5-0092-0028	33	0	27
s5-0092-0029	33	0	106
s5-0092-0030	32	0	0
s5-0092-0031	30	0	0
s5-0093-0000	34	0	93
s5-0093-0001	238	0	12
s5-0093-0002	31	0	20
s5-0093-0003	241	0	29
s5-0093-0004	231	0	12
s5-0093-0005	233	0	2
s5-0093-0006	233	0	20
s5-0093-0007	230	0	105
s5-0093-0008	235	0	47
s5-0093-0009	233	0	5
s5-0093-0010	245	0	8
s5-0093-0011	237	0	12
s5-0093-0012	31	0	2
s5-0093-0013	68	0	0
s5-0093-0014	237	0	13
s5-0093-0015	239	0	11
s5-0093-0016	32	0	11
s5-0093-0017	237	0	1
s5-0093-0018	30	0	2
s5-0093-0019	230	0	10
s5-0093-0020	35	0	189
s5-0093-0021	68	0	46
s5-0093-0022	237	0	0
s5-0093-0023	30	0	0
s5-0093-0024	233	0	18
s5-0093-0025	231	0	6
